ts_micro,frame,wheel
1557077862944,248,-0.523598775598
1557077862994,249,-0.523598775598
1557077863044,250,0.0
1557077863094,251,0.0
1557077863144,252,0.0
1557077863194,253,0.0
1557077863244,254,0.0
1557077863294,255,0.0
1557077863344,256,0.0
1557077863394,257,0.0
1557077863444,258,0.0
1557077863494,259,0.0
1557077863544,260,0.0
1557077863594,261,0.0
1557077863644,262,0.0
1557077863694,263,0.0
1557077863744,264,0.0
1557077863794,265,0.523598775598
1557077863844,266,0.523598775598
1557077863894,267,0.523598775598
1557077863944,268,0.523598775598
1557077863994,269,0.0
1557077864044,270,0.0
1557077864095,271,0.0
1557077864144,272,0.0
1557077864195,273,0.0
1557077864244,274,0.0
1557077864295,275,0.0
1557077864344,276,0.0
1557077864395,277,0.0
1557077864444,278,0.0
1557077864495,279,0.0
1557077864544,280,0.0
1557077864595,281,0.0
1557077864644,282,0.0
1557077864694,283,0.0
1557077864744,284,0.523598775598
1557077864794,285,0.523598775598
1557077864844,286,0.523598775598
1557077864894,287,0.523598775598
1557077864944,288,0.0
1557077864994,289,0.0
1557077865044,290,0.0
1557077865094,291,0.0
1557077865144,292,0.0
1557077865194,293,0.0
1557077865244,294,0.0
1557077865294,295,0.0
1557077865344,296,0.0
1557077865394,297,0.0
1557077865444,298,0.0
1557077865494,299,0.0
1557077865544,300,0.0
1557077865594,301,0.0
1557077865644,302,0.0
1557077865694,303,0.0
1557077865744,304,0.0
1557077865794,305,0.0
1557077865844,306,0.0
1557077865894,307,0.0
1557077865944,308,0.0
1557077865994,309,0.0
1557077866044,310,0.0
1557077866094,311,0.0
1557077866144,312,0.0
1557077866194,313,0.0
1557077866244,314,0.0
1557077866294,315,0.0
1557077866344,316,0.0
1557077866394,317,0.0
1557077866444,318,-0.523598775598
1557077866494,319,-0.523598775598
1557077866544,320,-0.523598775598
1557077866594,321,-0.523598775598
1557077866644,322,0.0
1557077866694,323,0.0
1557077866744,324,0.0
1557077866794,325,0.0
1557077866844,326,0.0
1557077866894,327,0.0
1557077866944,328,0.0
1557077866994,329,0.0
1557077867044,330,0.0
1557077867094,331,0.0
1557077867144,332,0.0
1557077867194,333,0.0
1557077867244,334,0.523598775598
1557077867294,335,0.523598775598
1557077867344,336,0.523598775598
1557077867394,337,0.0
1557077867444,338,0.0
1557077867494,339,0.0
1557077867544,340,0.0
1557077867594,341,0.0
1557077867644,342,0.0
1557077867694,343,0.0
1557077867744,344,0.0
1557077867794,345,0.0
1557077867844,346,0.523598775598
1557077867894,347,0.523598775598
1557077867944,348,0.523598775598
1557077867994,349,0.523598775598
1557077868044,350,0.523598775598
1557077868094,351,0.0
1557077868144,352,0.0
1557077868194,353,0.0
1557077868244,354,0.0
1557077868294,355,0.0
1557077868344,356,0.0
1557077868394,357,0.0
1557077868444,358,0.0
1557077868494,359,0.0
1557077868544,360,0.0
1557077868594,361,0.0
1557077868644,362,0.0
1557077868694,363,0.0
1557077868744,364,0.0
1557077868794,365,0.0
1557077868844,366,0.0
1557077868894,367,0.0
1557077868944,368,0.0
1557077868994,369,0.0
1557077869044,370,0.523598775598
1557077869094,371,0.523598775598
1557077869144,372,0.523598775598
1557077869194,373,0.523598775598
1557077869244,374,0.0
1557077869294,375,0.0
1557077869344,376,0.0
1557077869394,377,0.0
1557077869444,378,0.0
1557077869494,379,0.523598775598
1557077869544,380,0.523598775598
1557077869594,381,0.523598775598
1557077869644,382,0.0
1557077869694,383,0.0
1557077869744,384,0.0
1557077869794,385,0.0
1557077869844,386,0.0
1557077869894,387,0.523598775598
1557077869944,388,0.523598775598
1557077869994,389,0.523598775598
1557077870044,390,0.523598775598
1557077870094,391,0.0
1557077870144,392,0.0
1557077870194,393,0.0
1557077870244,394,0.0
1557077870294,395,0.0
1557077870344,396,0.0
1557077870394,397,0.0
1557077870444,398,0.0
1557077870494,399,0.0
1557077870544,400,0.0
1557077870594,401,0.0
1557077870644,402,0.0
1557077870694,403,0.0
1557077870744,404,0.0
1557077870794,405,0.0
1557077870844,406,0.0
1557077870894,407,0.0
1557077870944,408,0.0
1557077870994,409,0.0
1557077871044,410,0.0
1557077871094,411,0.0
1557077871144,412,0.0
1557077871194,413,0.0
1557077871244,414,0.0
1557077871294,415,0.0
1557077871344,416,0.0
1557077871394,417,0.0
1557077871444,418,0.0
1557077871494,419,0.0
1557077871544,420,-0.523598775598
1557077871594,421,-0.523598775598
1557077871644,422,-0.523598775598
1557077871694,423,-0.523598775598
1557077871744,424,0.0
1557077871794,425,0.0
1557077871844,426,0.0
1557077871894,427,0.0
1557077871944,428,0.0
1557077871994,429,0.0
1557077872044,430,0.0
1557077872094,431,0.0
1557077872144,432,0.0
1557077872194,433,0.0
1557077872244,434,0.0
1557077872294,435,0.0
1557077872344,436,0.0
1557077872394,437,0.0
1557077872444,438,0.0
1557077872494,439,0.0
1557077872544,440,0.0
1557077872594,441,0.0
1557077872644,442,0.0
1557077872694,443,0.0
1557077872744,444,0.0
1557077872794,445,0.0
1557077872844,446,-0.523598775598
1557077872894,447,-0.523598775598
1557077872944,448,-0.523598775598
1557077872994,449,-0.523598775598
1557077873044,450,0.0
1557077873094,451,0.0
1557077873144,452,0.0
1557077873194,453,0.0
1557077873244,454,0.0
1557077873294,455,0.0
1557077873344,456,0.0
1557077873394,457,0.0
1557077873444,458,0.0
1557077873494,459,0.0
1557077873544,460,0.0
1557077873594,461,0.0
1557077873644,462,0.0
1557077873694,463,0.0
1557077873744,464,0.0
1557077873794,465,0.0
1557077873844,466,0.0
1557077873894,467,0.523598775598
1557077873944,468,0.523598775598
1557077873994,469,0.523598775598
1557077874044,470,0.0
1557077874094,471,0.0
1557077874144,472,0.0
1557077874194,473,0.0
1557077874244,474,0.0
1557077874294,475,0.523598775598
1557077874344,476,0.523598775598
1557077874394,477,0.523598775598
1557077874444,478,0.523598775598
1557077874494,479,0.0
1557077874544,480,0.0
1557077874594,481,0.0
1557077874644,482,0.0
1557077874694,483,0.0
1557077874744,484,0.523598775598
1557077874794,485,0.523598775598
1557077874844,486,0.523598775598
1557077874894,487,0.523598775598
1557077874944,488,0.0
1557077874994,489,0.0
1557077875044,490,0.0
1557077875094,491,0.0
1557077875144,492,0.0
1557077875194,493,0.523598775598
1557077875244,494,0.523598775598
1557077875294,495,0.523598775598
1557077875344,496,0.523598775598
1557077875394,497,0.523598775598
1557077875444,498,0.0
1557077875494,499,0.0
1557077875544,500,0.0
1557077875594,501,0.0
1557077875644,502,0.0
1557077875694,503,0.0
1557077875744,504,0.0
1557077875794,505,0.0
1557077875844,506,0.0
1557077875894,507,0.0
1557077875944,508,0.0
1557077875994,509,0.0
1557077876044,510,0.0
1557077876094,511,0.0
1557077876144,512,0.0
1557077876194,513,0.0
1557077876244,514,0.0
1557077876294,515,0.0
1557077876344,516,0.523598775598
1557077876394,517,0.523598775598
1557077876444,518,0.523598775598
1557077876494,519,0.0
1557077876544,520,0.0
1557077876594,521,0.0
1557077876644,522,0.0
1557077876694,523,0.0
1557077876744,524,0.0
1557077876794,525,0.0
1557077876844,526,0.0
1557077876894,527,0.0
1557077876944,528,0.0
1557077876994,529,0.0
1557077877044,530,0.0
1557077877094,531,0.0
1557077877144,532,0.0
1557077877194,533,0.0
1557077877244,534,0.0
1557077877294,535,0.0
1557077877344,536,0.0
1557077877394,537,0.0
1557077877444,538,0.0
1557077877494,539,0.0
1557077877544,540,0.0
1557077877594,541,0.0
1557077877644,542,0.0
1557077877694,543,0.0
1557077877744,544,0.0
1557077877794,545,0.0
1557077877844,546,0.0
1557077877894,547,0.0
1557077877944,548,0.0
1557077877994,549,0.0
1557077878044,550,0.0
1557077878094,551,0.0
1557077878144,552,0.0
1557077878194,553,0.0
1557077878244,554,0.0
1557077878294,555,0.0
1557077878344,556,0.0
1557077878394,557,0.0
1557077878444,558,0.0
1557077878494,559,0.0
1557077878544,560,0.0
1557077878594,561,0.0
1557077878644,562,0.0
1557077878694,563,0.0
1557077878744,564,0.0
1557077878794,565,-0.523598775598
1557077878844,566,-0.523598775598
1557077878894,567,-0.523598775598
1557077878944,568,-0.523598775598
1557077878994,569,0.0
1557077879044,570,0.0
1557077879094,571,0.0
1557077879144,572,0.0
1557077879194,573,0.0
1557077879244,574,0.0
1557077879294,575,0.0
1557077879344,576,0.0
1557077879394,577,0.0
1557077879444,578,0.0
1557077879494,579,0.523598775598
1557077879544,580,0.523598775598
1557077879594,581,0.523598775598
1557077879644,582,0.523598775598
1557077879694,583,0.0
1557077879744,584,0.0
1557077879794,585,0.0
1557077879844,586,0.0
1557077879894,587,0.0
1557077879944,588,0.0
1557077879994,589,0.0
1557077880044,590,0.0
1557077880094,591,0.0
1557077880144,592,0.0
1557077880194,593,0.0
1557077880244,594,0.0
1557077880294,595,0.0
1557077880344,596,0.0
1557077880394,597,0.0
1557077880444,598,0.0
1557077880494,599,0.0
1557077880544,600,0.523598775598
1557077880594,601,0.523598775598
1557077880644,602,0.523598775598
1557077880694,603,0.0
1557077880744,604,0.0
1557077880794,605,0.0
1557077880844,606,0.0
1557077880894,607,0.0
1557077880944,608,0.0
1557077880994,609,0.0
1557077881044,610,0.0
1557077881094,611,0.0
1557077881144,612,0.0
1557077881194,613,0.0
1557077881244,614,0.0
1557077881294,615,0.0
1557077881344,616,0.0
1557077881394,617,0.0
1557077881444,618,0.0
1557077881494,619,0.0
1557077881544,620,0.0
1557077881594,621,0.0
1557077881644,622,0.0
1557077881694,623,0.0
1557077881744,624,0.0
1557077881794,625,0.0
1557077881844,626,0.0
1557077881894,627,0.0
1557077881944,628,0.0
1557077881994,629,0.0
1557077882044,630,0.0
1557077882094,631,0.0
1557077882144,632,0.0
1557077882194,633,0.0
1557077882244,634,0.0
1557077882294,635,0.0
1557077882344,636,0.0
1557077882394,637,0.0
1557077882444,638,0.0
1557077882494,639,0.0
1557077882544,640,0.0
1557077882594,641,0.0
1557077882644,642,0.0
1557077882694,643,0.0
1557077882744,644,0.0
1557077882794,645,0.0
1557077882844,646,0.0
1557077882894,647,0.0
1557077882944,648,0.0
1557077882994,649,0.0
1557077883044,650,0.0
1557077883094,651,0.0
1557077883144,652,0.0
1557077883194,653,0.0
1557077883244,654,0.523598775598
1557077883294,655,0.523598775598
1557077883344,656,0.523598775598
1557077883394,657,0.523598775598
1557077883444,658,0.0
1557077883494,659,0.0
1557077883544,660,0.0
1557077883594,661,0.0
1557077883644,662,0.0
1557077883694,663,0.0
1557077883744,664,0.0
1557077883794,665,0.0
1557077883844,666,0.0
1557077883894,667,0.0
1557077883944,668,0.0
1557077883994,669,0.0
1557077884044,670,0.0
1557077884094,671,0.0
1557077884144,672,0.0
1557077884194,673,0.0
1557077884244,674,0.0
1557077884294,675,0.0
1557077884344,676,0.0
1557077884394,677,0.0
1557077884444,678,0.0
1557077884494,679,0.0
1557077884544,680,0.0
1557077884594,681,0.0
1557077884644,682,0.0
1557077884694,683,0.0
1557077884745,684,0.0
1557077884794,685,0.0
1557077884845,686,0.0
1557077884894,687,0.0
1557077884945,688,0.0
1557077884994,689,0.0
1557077885045,690,0.0
1557077885094,691,0.0
1557077885145,692,0.0
1557077885194,693,0.0
1557077885245,694,0.0
1557077885294,695,0.0
1557077885345,696,0.0
1557077885394,697,0.0
1557077885445,698,0.0
1557077885494,699,0.0
1557077885545,700,0.0
1557077885594,701,0.0
1557077885645,702,0.0
1557077885694,703,0.0
1557077885745,704,0.0
1557077885794,705,0.0
1557077885846,706,0.0
1557077885894,707,0.0
1557077885946,708,0.0
1557077885994,709,0.0
1557077886046,710,0.0
1557077886094,711,0.0
1557077886146,712,0.0
1557077886194,713,0.0
1557077886246,714,0.0
1557077886294,715,0.0
1557077886346,716,0.0
1557077886394,717,0.0
1557077886446,718,0.0
1557077886494,719,0.0
1557077886546,720,0.0
1557077886594,721,0.0
1557077886646,722,0.0
1557077886694,723,0.0
1557077886746,724,0.0
1557077886794,725,0.0
1557077886846,726,0.0
1557077886894,727,0.0
1557077886944,728,0.0
1557077886994,729,0.0
1557077887044,730,0.0
1557077887094,731,0.0
1557077887144,732,0.0
1557077887194,733,0.0
1557077887244,734,0.0
1557077887294,735,0.0
1557077887344,736,0.0
1557077887394,737,0.0
1557077887444,738,0.0
1557077887494,739,0.0
1557077887544,740,0.0
1557077887594,741,0.0
1557077887644,742,0.0
1557077887694,743,0.0
1557077887744,744,0.0
1557077887794,745,0.0
1557077887844,746,0.0
1557077887894,747,0.0
1557077887944,748,0.523598775598
1557077887994,749,0.523598775598
1557077888044,750,0.523598775598
1557077888094,751,0.523598775598
1557077888144,752,0.523598775598
1557077888194,753,0.0
1557077888244,754,0.0
1557077888294,755,0.0
1557077888344,756,0.0
1557077888394,757,0.0
1557077888444,758,0.0
1557077888494,759,0.0
1557077888544,760,0.0
1557077888594,761,0.0
1557077888644,762,0.0
1557077888694,763,0.0
1557077888744,764,-0.523598775598
1557077888794,765,-0.523598775598
1557077888844,766,-0.523598775598
1557077888894,767,-0.523598775598
1557077888944,768,-0.523598775598
1557077888994,769,0.0
1557077889044,770,0.0
1557077889094,771,0.0
1557077889144,772,0.0
1557077889194,773,0.0
1557077889244,774,0.0
1557077889294,775,0.0
1557077889344,776,0.0
1557077889394,777,0.0
1557077889444,778,0.523598775598
1557077889494,779,0.523598775598
1557077889544,780,0.523598775598
1557077889594,781,0.523598775598
1557077889644,782,0.523598775598
1557077889694,783,0.523598775598
1557077889744,784,0.523598775598
1557077889794,785,0.523598775598
1557077889844,786,0.523598775598
1557077889894,787,0.0
1557077889944,788,0.0
1557077889994,789,0.0
1557077890044,790,0.0
1557077890094,791,0.0
1557077890144,792,0.0
1557077890194,793,0.0
1557077890244,794,0.0
1557077890294,795,0.0
1557077890344,796,0.0
1557077890394,797,0.0
1557077890444,798,0.0
1557077890494,799,0.0
1557077890544,800,0.0
1557077890594,801,0.0
1557077890644,802,0.0
1557077890694,803,0.0
1557077890744,804,0.0
1557077890794,805,0.0
1557077890844,806,0.0
1557077890894,807,0.0
1557077890944,808,0.0
1557077890994,809,0.0
1557077891044,810,0.0
1557077891094,811,0.0
1557077891144,812,0.0
1557077891194,813,0.0
1557077891244,814,0.0
1557077891294,815,0.0
1557077891344,816,0.0
1557077891394,817,0.0
1557077891444,818,0.0
1557077891494,819,0.0
1557077891544,820,0.0
1557077891594,821,0.0
1557077891644,822,0.0
1557077891694,823,0.0
1557077891744,824,0.0
1557077891794,825,0.0
1557077891844,826,0.0
1557077891894,827,0.0
1557077891944,828,0.0
1557077891994,829,0.0
1557077892044,830,0.0
1557077892094,831,0.0
1557077892144,832,0.0
1557077892194,833,0.0
1557077892244,834,0.0
1557077892294,835,0.0
1557077892344,836,0.0
1557077892394,837,0.0
1557077892444,838,-0.523598775598
1557077892494,839,-0.523598775598
1557077892544,840,-0.523598775598
1557077892594,841,-0.523598775598
1557077892644,842,0.0
1557077892694,843,0.0
1557077892744,844,0.0
1557077892794,845,0.0
1557077892844,846,0.0
1557077892894,847,0.0
1557077892944,848,0.0
1557077892994,849,0.523598775598
1557077893044,850,0.523598775598
1557077893094,851,0.523598775598
1557077893144,852,0.523598775598
1557077893194,853,0.0
1557077893244,854,0.0
1557077893294,855,0.0
1557077893344,856,0.0
1557077893394,857,0.0
1557077893444,858,0.523598775598
1557077893494,859,0.523598775598
1557077893544,860,0.523598775598
1557077893594,861,0.523598775598
1557077893644,862,0.523598775598
1557077893694,863,0.0
1557077893744,864,0.0
1557077893794,865,0.0
1557077893844,866,0.0
1557077893894,867,0.0
1557077893944,868,0.0
1557077893994,869,0.0
1557077894044,870,0.0
1557077894094,871,0.0
1557077894144,872,0.0
1557077894194,873,0.0
1557077894244,874,0.523598775598
1557077894294,875,0.523598775598
1557077894344,876,0.523598775598
1557077894394,877,0.523598775598
1557077894444,878,0.0
1557077894494,879,0.0
1557077894544,880,0.0
1557077894594,881,0.0
1557077894644,882,0.0
1557077894694,883,0.0
1557077894744,884,0.0
1557077894794,885,0.0
1557077894844,886,0.0
1557077894894,887,0.523598775598
1557077894944,888,0.523598775598
1557077894994,889,0.523598775598
1557077895044,890,0.523598775598
1557077895094,891,0.523598775598
1557077895144,892,0.0
1557077895194,893,0.0
1557077895244,894,0.0
1557077895294,895,0.0
1557077895344,896,0.0
1557077895394,897,0.0
1557077895444,898,0.0
1557077895494,899,0.0
1557077895544,900,0.0
1557077895594,901,0.0
1557077895644,902,0.523598775598
1557077895694,903,0.523598775598
1557077895744,904,0.523598775598
1557077895794,905,0.523598775598
1557077895844,906,0.523598775598
1557077895894,907,0.0
1557077895944,908,0.0
1557077895994,909,0.0
1557077896044,910,0.0
1557077896094,911,0.0
1557077896144,912,0.0
1557077896194,913,0.0
1557077896244,914,0.0
1557077896294,915,0.0
1557077896344,916,0.0
1557077896394,917,0.0
1557077896444,918,0.0
1557077896494,919,0.0
1557077896544,920,0.0
1557077896594,921,0.0
1557077896644,922,0.0
1557077896694,923,0.0
1557077896744,924,0.0
1557077896794,925,0.0
1557077896844,926,0.0
1557077896894,927,0.0
1557077896944,928,0.0
1557077896994,929,0.0
1557077897044,930,0.0
1557077897094,931,-0.523598775598
1557077897144,932,-0.523598775598
1557077897194,933,-0.523598775598
1557077897244,934,-0.523598775598
1557077897294,935,-0.523598775598
1557077897344,936,0.0
1557077897394,937,0.0
1557077897444,938,0.0
1557077897494,939,0.0
1557077897544,940,0.0
1557077897594,941,0.0
1557077897644,942,-0.523598775598
1557077897694,943,-0.523598775598
1557077897744,944,-0.523598775598
1557077897794,945,-0.523598775598
1557077897844,946,0.0
1557077897894,947,0.0
1557077897944,948,0.0
1557077897994,949,0.0
1557077898044,950,0.0
1557077898094,951,0.0
1557077898144,952,0.0
1557077898194,953,0.0
1557077898244,954,0.0
1557077898294,955,0.0
1557077898344,956,0.0
1557077898394,957,0.0
1557077898444,958,0.0
1557077898494,959,0.0
1557077898544,960,0.0
1557077898594,961,0.0
1557077898644,962,0.0
1557077898694,963,0.0
1557077898744,964,0.0
1557077898794,965,0.0
1557077898844,966,0.0
1557077898894,967,0.0
1557077898944,968,0.0
1557077898994,969,0.0
1557077899044,970,0.0
1557077899094,971,0.0
1557077899144,972,0.0
1557077899194,973,0.0
1557077899244,974,0.0
1557077899294,975,0.0
1557077899344,976,0.0
1557077899394,977,0.0
1557077899444,978,0.0
1557077899494,979,0.0
1557077899544,980,0.0
1557077899594,981,0.0
1557077899644,982,0.0
1557077899694,983,0.0
1557077899744,984,0.0
1557077899794,985,0.0
1557077899844,986,0.0
1557077899894,987,0.0
1557077899944,988,0.0
1557077899994,989,0.0
1557077900044,990,0.0
1557077900094,991,0.0
1557077900144,992,0.0
1557077900194,993,0.523598775598
1557077900244,994,0.523598775598
1557077900294,995,0.523598775598
1557077900344,996,0.523598775598
1557077900394,997,0.523598775598
1557077900444,998,0.0
1557077900494,999,0.0
1557077900544,1000,0.0
